date,open,high,low,close,volume
2025-06-15 00:00:00,2.141891800480294,2.141891800480294,2.141891800480294,2.141891800480294,1687489656.576244
2025-06-16 00:00:00,2.166318490313782,2.166318490313782,2.166318490313782,2.166318490313782,1231293467.1767986
2025-06-17 00:00:00,2.255537416572947,2.255537416572947,2.255537416572947,2.255537416572947,4466552529.620607
2025-06-18 00:00:00,2.1632317759396993,2.1632317759396993,2.1632317759396993,2.1632317759396993,3466660612.110638
2025-06-19 00:00:00,2.1686830671349613,2.1686830671349613,2.1686830671349613,2.1686830671349613,2350823381.424604
2025-06-20 00:00:00,2.166239439916603,2.166239439916603,2.166239439916603,2.166239439916603,1450568729.9521883
2025-06-21 00:00:00,2.1201128146436803,2.1201128146436803,2.1201128146436803,2.1201128146436803,2098115334.487172
2025-06-22 00:00:00,2.044379922195215,2.044379922195215,2.044379922195215,2.044379922195215,2305504805.382443
2025-06-23 00:00:00,2.013512764553698,2.013512764553698,2.013512764553698,2.013512764553698,4449887424.63551
2025-06-24 00:00:00,2.1640075102022664,2.1640075102022664,2.1640075102022664,2.1640075102022664,4004307867.6364536
2025-06-25 00:00:00,2.1890368617248566,2.1890368617248566,2.1890368617248566,2.1890368617248566,3119419439.9970093
2025-06-26 00:00:00,2.1839169388853152,2.1839169388853152,2.1839169388853152,2.1839169388853152,2234760744.378113
2025-06-27 00:00:00,2.105597069865388,2.105597069865388,2.105597069865388,2.105597069865388,2569634191.4677787
2025-06-28 00:00:00,2.140945561649059,2.140945561649059,2.140945561649059,2.140945561649059,2600100605.537264
2025-06-29 00:00:00,2.185743305637095,2.185743305637095,2.185743305637095,2.185743305637095,1909072124.1732078
2025-06-30 00:00:00,2.2080779439640237,2.2080779439640237,2.2080779439640237,2.2080779439640237,1320178860.3618104
2025-07-01 00:00:00,2.2397868943055363,2.2397868943055363,2.2397868943055363,2.2397868943055363,3688723731.503887
2025-07-02 00:00:00,2.171453605552325,2.171453605552325,2.171453605552325,2.171453605552325,2782662990.9534025
2025-07-03 00:00:00,2.234339504341481,2.234339504341481,2.234339504341481,2.234339504341481,3660413082.1301646
2025-07-04 00:00:00,2.2565985381225446,2.2565985381225446,2.2565985381225446,2.2565985381225446,3456952710.4009995
2025-07-05 00:00:00,2.220660517934634,2.220660517934634,2.220660517934634,2.220660517934634,1759263909.260319
2025-07-06 00:00:00,2.2177115630108464,2.2177115630108464,2.2177115630108464,2.2177115630108464,898181111.5827129
2025-07-07 00:00:00,2.2711234551626793,2.2711234551626793,2.2711234551626793,2.2711234551626793,2334073292.9256063
2025-07-08 00:00:00,2.275084085302051,2.275084085302051,2.275084085302051,2.275084085302051,3876739211.500435
2025-07-09 00:00:00,2.3106154308712163,2.3106154308712163,2.3106154308712163,2.3106154308712163,2680689161.887867
2025-07-10 00:00:00,2.405267395272407,2.405267395272407,2.405267395272407,2.405267395272407,4432186610.184976
2025-07-11 00:00:00,2.5456780481070833,2.5456780481070833,2.5456780481070833,2.5456780481070833,5263609598.373313
2025-07-12 00:00:00,2.735777793849028,2.735777793849028,2.735777793849028,2.735777793849028,14004307576.909258
2025-07-13 00:00:00,2.7403085663356155,2.7403085663356155,2.7403085663356155,2.7403085663356155,7635333692.640345
2025-07-14 00:00:00,2.836943449825265,2.836943449825265,2.836943449825265,2.836943449825265,6320439963.46504
2025-07-14 16:47:42,2.978704175459956,2.978704175459956,2.978704175459956,2.978704175459956,10318399601.2686
