date,open,high,low,close,volume
2025-06-16 00:00:00,7.314411686589805,7.270052138545245,7.069057696688455,7.182441182715571,263554568.46729758
2025-06-17 00:00:00,7.182441182715571,7.726102281331022,7.3374971338236685,7.525248715601737,679631854.3720384
2025-06-18 00:00:00,7.525248715601737,7.567218077114539,7.360716882022578,7.4568184006824065,631397466.4678136
2025-06-19 00:00:00,7.4568184006824065,7.722413273804691,7.441383326377927,7.557492271133884,649678468.9302051
2025-06-20 00:00:00,7.557492271133884,7.906149610296104,7.583231828927193,7.6902863961844,503478280.4787556
2025-06-21 00:00:00,7.6902863961844,7.186454228997506,6.876399004626066,7.07348145942424,824593410.5229942
2025-06-22 00:00:00,7.07348145942424,6.531978387265826,6.250834254381624,6.388992471928307,592123256.5626647
2025-06-23 00:00:00,6.388992471928307,6.323886364407867,6.196052093114586,6.260847860628897,590350389.4685068
2025-06-24 00:00:00,6.260847860628897,7.009556163500003,6.733043995501881,6.8309062995478165,648750229.4949965
2025-06-25 00:00:00,6.8309062995478165,7.229572294973218,6.918819653489463,7.04626243663403,441511218.00180894
2025-06-26 00:00:00,7.04626243663403,7.100842743948109,6.887181970521849,6.968391103657407,492004707.2649587
2025-06-27 00:00:00,6.968391103657407,6.879286660805258,6.703670423103479,6.802978609860224,522904121.9310743
2025-06-28 00:00:00,6.802978609860224,6.993643977284886,6.757420749362134,6.918206202260547,285435850.1209643
2025-06-29 00:00:00,6.918206202260547,7.233829071788604,7.046012832121429,7.133332468446612,228767509.24277338
2025-06-30 00:00:00,7.133332468446612,7.5630405134386045,7.321373815345637,7.402217802037905,397272604.1805523
2025-07-01 00:00:00,7.402217802037905,7.286068954130625,7.022649646133327,7.136045786954067,354031401.03135014
2025-07-02 00:00:00,7.136045786954067,6.68839740835979,6.488067736105243,6.616404819960272,360968954.5251391
2025-07-03 00:00:00,6.616404819960272,7.5788887227543915,7.27410705585119,7.360652275836914,813089712.6911867
2025-07-04 00:00:00,7.360652275836914,7.5572744971490415,7.297780997795877,7.4635586033191625,610847585.2985723
2025-07-05 00:00:00,7.4635586033191625,7.026672840583107,6.779999951829312,6.930882101122414,558140605.8191854
2025-07-06 00:00:00,6.930882101122414,7.315568735966871,7.142300550103807,7.225068426482253,340187055.0410126
2025-07-07 00:00:00,7.225068426482253,7.56226628300397,7.231025437236915,7.415806400670025,392097401.2117257
2025-07-08 00:00:00,7.415806400670025,7.467373615825882,7.267376721359159,7.386141831515479,265792926.17173973
2025-07-09 00:00:00,7.386141831515479,7.830433779783356,7.547014199022652,7.6511668682786045,412314789.81496996
2025-07-10 00:00:00,7.6511668682786045,8.40058009432069,8.075737804663373,8.301628788193574,729507127.8844665
2025-07-11 00:00:00,8.301628788193574,8.730331374281116,8.272975029274749,8.478426699274092,712467276.7131346
2025-07-12 00:00:00,8.478426699274092,8.84843445471346,8.557772100454908,8.725099187283414,931925910.3662926
2025-07-13 00:00:00,8.725099187283414,8.578786338310803,8.302607024755467,8.393285450358558,463303902.18490595
2025-07-14 00:00:00,8.393285450358558,8.74960297046252,8.365012358589993,8.519797776359518,352755666.33362013
2025-07-14 16:01:12,8.519797776359518,9.482086215535245,9.04930723313322,9.268172979399985,1097781329.6736202
