date,open,high,low,close,volume
2025-06-16 00:00:00,105482.90611628917,107388.395681695,104013.67574768023,105554.49383061715,16568441852.649668
2025-06-17 00:00:00,105554.49383061715,109962.11177924283,104468.98949601807,106951.2720181497,32095957011.724205
2025-06-18 00:00:00,106951.2720181497,107756.31420878775,103042.58555781796,104683.42479835715,38603212010.889435
2025-06-19 00:00:00,104683.42479835715,107644.08719341917,102252.60872005775,104722.695052907,30339326410.154945
2025-06-20 00:00:00,104722.695052907,107482.13939318014,103631.70770595637,104690.65002458123,18063282658.152298
2025-06-21 00:00:00,104690.65002458123,104813.31972561973,100557.78235598611,103290.105144757,30632751225.407444
2025-06-22 00:00:00,103290.105144757,102849.7351949245,99437.00118954743,101532.5683847329,21644463198.719532
2025-06-23 00:00:00,101532.5683847329,103652.0774884255,99236.8665294799,100852.58264648831,51287142390.02526
2025-06-24 00:00:00,100852.58264648831,107831.32998211312,102655.66438074152,105511.62437933135,50011797128.6837
2025-06-25 00:00:00,105511.62437933135,108356.72761497827,103169.52345365638,105976.06929808448,31704641076.941063
2025-06-26 00:00:00,105976.06929808448,108882.7569939738,104525.52750265088,107238.53045016268,30468274982.034847
2025-06-27 00:00:00,107238.53045016268,109891.74393894988,105126.9725420915,106984.01253775663,24320699663.15122
2025-06-28 00:00:00,106984.01253775663,108671.26012846608,104127.7242503073,107078.91560644074,25194306261.888832
2025-06-29 00:00:00,107078.91560644074,108462.11570672072,104796.82524519913,107331.58548463577,8960877693.57604
2025-06-30 00:00:00,107331.58548463577,111067.49689511968,106016.08759903291,108396.61631317894,14881078675.366829
2025-07-01 00:00:00,108396.61631317894,109881.54872194915,105241.27712963603,107132.79910701896,22489515582.41552
2025-07-02 00:00:00,107132.79910701896,108527.0282856083,103218.4003418669,105613.39974163055,25033160828.30909
2025-07-03 00:00:00,105613.39974163055,110702.75898938782,106693.15841272593,108824.44423167943,36395184773.06136
2025-07-04 00:00:00,108824.44423167943,111018.7436846332,107354.30038356443,109602.20483914016,29892049537.628605
2025-07-05 00:00:00,109602.20483914016,110226.22995933861,105177.52186082417,108040.8919400104,24248906784.57383
2025-07-06 00:00:00,108040.8919400104,111213.55000289982,106230.32129466017,108217.46849992426,10042942280.966904
2025-07-07 00:00:00,108217.46849992426,110395.15775403343,107292.69520137494,109215.19771840284,14638669497.351297
2025-07-08 00:00:00,109215.19771840284,109674.09671918722,105825.46699992717,108300.71675785031,25493246475.80407
2025-07-09 00:00:00,108300.71675785031,111433.95781617874,105752.1098900671,108953.19187727802,20488865138.27645
2025-07-10 00:00:00,108953.19187727802,114412.40229211259,108567.90106485761,111327.53054245669,37078460440.66385
2025-07-11 00:00:00,111327.53054245669,117490.06987422373,114131.49386171409,115879.65030112496,56204086624.04028
2025-07-12 00:00:00,115879.65030112496,120803.50816478806,115664.8192992682,117571.02510036016,64185145923.88688
2025-07-13 00:00:00,117571.02510036016,119810.01255375806,115999.88982305472,117418.95745007684,24351256098.393543
2025-07-14 00:00:00,117418.95745007684,120901.91221547047,116723.02260911767,119117.55666327637,27310851454.97692
2025-07-14 16:00:44,119117.55666327637,123341.7605134024,118336.32855413803,119864.33347684667,62030380584.78999
