date,open,high,low,close,volume
2025-06-15 00:00:00,104817.76702965458,104817.76702965458,104817.76702965458,104817.76702965458,319482.3584470799
2025-06-16 00:00:00,104798.88543490581,104798.88543490581,104798.88543490581,104798.88543490581,27095.583631187095
2025-06-17 00:00:00,106452.45023667726,106452.45023667726,106452.45023667726,106452.45023667726,149278.16038019359
2025-06-18 00:00:00,104049.51217837227,104049.51217837227,104049.51217837227,104049.51217837227,148601.16799319733
2025-06-19 00:00:00,104553.8859238355,104553.8859238355,104553.8859238355,104553.8859238355,31042.822448769806
2025-06-20 00:00:00,103964.05494979002,103964.05494979002,103964.05494979002,103964.05494979002,35788.49150746215
2025-06-21 00:00:00,103193.63127627558,103193.63127627558,103193.63127627558,103193.63127627558,168941.09353687923
2025-06-22 00:00:00,100707.12498268038,100707.12498268038,100707.12498268038,100707.12498268038,164380.03027670784
2025-06-23 00:00:00,99911.72586682232,99911.72586682232,99911.72586682232,99911.72586682232,319009.6233708576
2025-06-24 00:00:00,104468.64732563963,104468.64732563963,104468.64732563963,104468.64732563963,351639.1103486177
2025-06-25 00:00:00,105026.49268552658,105026.49268552658,105026.49268552658,105026.49268552658,358966.6178288769
2025-06-26 00:00:00,106646.16688120211,106646.16688120211,106646.16688120211,106646.16688120211,315209.75252736587
2025-06-27 00:00:00,106912.66612740229,106912.66612740229,106912.66612740229,106912.66612740229,243951.00357909538
2025-06-28 00:00:00,106356.73598886578,106356.73598886578,106356.73598886578,106356.73598886578,247283.66822803082
2025-06-29 00:00:00,106674.3604585965,106674.3604585965,106674.3604585965,106674.3604585965,107028.58799223923
2025-06-30 00:00:00,107316.8995876377,107316.8995876377,107316.8995876377,107316.8995876377,132674.48512115164
2025-07-01 00:00:00,107011.20331040252,107011.20331040252,107011.20331040252,107011.20331040252,355801.9803140869
2025-07-02 00:00:00,105214.00236565119,105214.00236565119,105214.00236565119,105214.00236565119,331072.71848997346
2025-07-03 00:00:00,108578.70062357617,108578.70062357617,108578.70062357617,108578.70062357617,297850.2717090059
2025-07-04 00:00:00,109082.15429385629,109082.15429385629,109082.15429385629,109082.15429385629,289228.1277142706
2025-07-05 00:00:00,107592.43838145288,107592.43838145288,107592.43838145288,107592.43838145288,350437.165062619
2025-07-06 00:00:00,107598.36868447391,107598.36868447391,107598.36868447391,107598.36868447391,67351.69285991396
2025-07-07 00:00:00,108532.73861377589,108532.73861377589,108532.73861377589,108532.73861377589,105529.89946091325
2025-07-08 00:00:00,107115.13970375921,107115.13970375921,107115.13970375921,107115.13970375921,53699.927789193476
2025-07-09 00:00:00,108351.00147043585,108351.00147043585,108351.00147043585,108351.00147043585,307472.99111123994
2025-07-10 00:00:00,110512.44832793495,110512.44832793495,110512.44832793495,110512.44832793495,206963.49681192802
2025-07-11 00:00:00,114758.8460501262,114758.8460501262,114758.8460501262,114758.8460501262,251383.91173080122
2025-07-12 00:00:00,116420.42399678471,116420.42399678471,116420.42399678471,116420.42399678471,615968.7554347089
2025-07-13 00:00:00,116767.60889993067,116767.60889993067,116767.60889993067,116767.60889993067,228811.52404741975
2025-07-14 00:00:00,118029.57672978124,118029.57672978124,118029.57672978124,118029.57672978124,269291.7022442879
2025-07-14 16:46:51,119250.98177699118,119250.98177699118,119250.98177699118,119250.98177699118,430739.6928088151
